      14  9.87937e+15  5.90728e+15  2.42326e+15    0.0912036     0.639035     0.763751   -0.0676370     0.769152    -0.635477    -0.993533   0.00629992     0.113372
      16  9.23481e+15  5.50597e+15  4.07797e+15   -0.0541617    -0.395259     0.916972 -0.000315835    -0.918313    -0.395856     0.998532   -0.0217298    0.0496126
      20  8.93638e+15  5.84295e+15  3.11663e+15     0.444357    -0.873623     0.198315    -0.330128    0.0461055     0.942809     0.832804     0.484413     0.267921
      18  7.52777e+15  4.15899e+15  3.00848e+15    0.0428920     0.920661     0.387999    -0.692979     0.307166    -0.652250    -0.719681    -0.240899     0.651173
      19  1.20022e+16  3.40156e+15  2.42588e+15     0.653308     0.219624     0.724537     0.751740    -0.301775    -0.586361    0.0898684     0.927737    -0.362252
      21  9.91210e+15  5.62377e+15  3.18914e+15     0.893069     0.379947    -0.240973     0.422252    -0.892719     0.157338    -0.155341    -0.242265    -0.957693
      23  9.36716e+15  6.71838e+15  5.09001e+15    -0.883364    -0.429542     0.187517    -0.467725     0.833549    -0.293987    0.0300249     0.347404     0.937235
      24  1.16362e+16  2.66371e+15  1.30286e+15    -0.466265    0.0875672     0.880300    -0.882875    0.0168496    -0.469305   -0.0559285    -0.996016    0.0694545
      22  1.17532e+16  4.56738e+15  3.00028e+15   -0.0873268     0.174996     0.980689    -0.941288    -0.336771   -0.0237243    -0.326116     0.925182    -0.194130
      25  8.43718e+15  5.08388e+15  3.53714e+15    -0.567741     0.595154     0.568737     0.821960     0.447860     0.351857    0.0453055    -0.667243     0.743461
      42  5.53328e+15  2.79541e+15  1.97099e+15    -0.540100     0.315568     0.780198     0.691254     0.695137     0.197365     0.480062    -0.645911     0.593581
      26  5.91790e+15  3.98149e+15  2.23312e+15     0.406459   -0.0381858     0.912871     0.808129    -0.451130    -0.378693     0.426284     0.891641    -0.152507
      27  7.38246e+15  2.79828e+15  2.07281e+15    -0.992829    0.0228971     0.117326   -0.0799927     0.602087    -0.794413   -0.0888301    -0.798102    -0.595938
      30  1.19676e+16  1.88410e+15  1.08313e+15    -0.203113    -0.557714     0.804798  -0.00557601    -0.821259    -0.570529     0.979140    -0.120369     0.163698
      28  5.97827e+15  5.52683e+15  3.86849e+15    -0.493750     0.431454    -0.755021    -0.468080    -0.863589    -0.187391    -0.732879     0.260886     0.628353
      33  9.39248e+15  1.72536e+15  1.10451e+15    -0.673367     0.739308 -0.000812131     0.616966     0.562542     0.550362    -0.407344    -0.370095     0.834926
      32  7.85788e+15  1.99046e+15  1.23183e+15     0.754425     0.530128     0.387050     0.654791    -0.648921    -0.387493   -0.0457440    -0.545771     0.836684
      31  8.75035e+15  6.22591e+15  3.09546e+15     0.608477     0.652136     0.452187     0.416084    -0.747384     0.517968    -0.675743     0.127024     0.726110
      29  9.79613e+15  6.08793e+15  3.37792e+15     0.184868  -0.00175003     0.982762    -0.347985     0.935094    0.0671249     0.919092     0.354396    -0.172260
      35  5.21012e+15  4.38548e+15  1.79167e+15    -0.215311    -0.456599    -0.863226    -0.843546     0.532321   -0.0711664     0.492008     0.712847    -0.499777
      34  5.98658e+15  4.66216e+15  2.43018e+15     0.347711     0.339057    -0.874150    -0.876019    -0.214837    -0.431783    -0.334199     0.915907     0.222319
      36  7.77437e+15  4.31820e+15  3.22593e+15     0.202316     0.975623    0.0850110    -0.966673     0.185044     0.176925     0.156881    -0.117973     0.980546
      39  6.24892e+15  5.78442e+15  2.79122e+15    -0.352791    -0.867467    -0.350771     0.928118    -0.276779    -0.248980     0.118896    -0.413394     0.902756
      51  4.96055e+15  2.19192e+15  1.58439e+15    -0.404797     0.644251     0.648906     0.226449     0.758172    -0.611471    -0.885924    -0.100578    -0.452795
      37  7.56915e+15  4.72275e+15  2.47342e+15     0.329151    -0.928772    -0.170415     0.928175     0.285039     0.239257    -0.173640    -0.236927     0.955884
      38  5.82167e+15  2.57730e+14  1.25969e+14    -0.423770    -0.902870    0.0724187     0.104561    -0.128181    -0.986224     0.899714    -0.410360     0.148724
      40  3.17663e+15  2.18471e+15  9.02865e+14     0.513692     0.556475    -0.653036     0.334145    -0.830798    -0.445108    -0.790232    0.0104397    -0.612718
      43  5.65749e+15  3.96121e+15  1.73320e+15    -0.297211     0.772297    -0.561447     0.856495   -0.0442420    -0.514257    -0.421998    -0.633719    -0.648319
      41  5.08954e+15  1.88710e+15  1.01453e+15    -0.753821     0.483921     0.444495    -0.278932     0.376824    -0.883290    -0.594939    -0.789825    -0.149077
      46  4.98139e+15  2.88141e+15  2.63911e+15     0.532993     0.117901     0.837865    -0.200934    -0.944279     0.260695    -0.821915     0.307304     0.479604
      45  4.17048e+15  3.21001e+15  1.67238e+15    -0.653019     0.748518     0.115266    -0.741303    -0.600589    -0.299604     0.155031     0.281094    -0.947075
      48  3.85333e+15  3.56318e+15  1.40100e+15    -0.496334    -0.867617    0.0299005     0.631891    -0.384672    -0.672860    -0.595287     0.315069    -0.739165
      44  2.27374e+15  1.09902e+15  7.77790e+14    -0.653397    -0.752993    0.0779364    -0.162970    0.0393776    -0.985845     0.739265    -0.656849    -0.148445
      47  5.53152e+15  2.17693e+15  1.79217e+15     0.646506    -0.647759     0.403037     0.297415    -0.272496    -0.915035     0.702549     0.711445    0.0164831
      49  5.99704e+15  1.40083e+15  9.31671e+14     0.673826    -0.676614     0.296905    -0.453024    -0.695751    -0.557405    -0.583720    -0.241089     0.775337
      53  5.85199e+15  1.36810e+15  9.33460e+14    -0.889289     0.136601     0.436470    -0.197997    -0.975273   -0.0981811    -0.412266     0.173731    -0.894346
      54  3.19598e+15  1.10773e+15  5.80736e+14     0.530189     0.766921     0.361568    -0.806609     0.587646   -0.0636753     0.261308     0.257884    -0.930169
      50  6.24879e+15  3.38852e+15  2.40588e+15    -0.406916    -0.126437     0.904673     0.132081     0.971823     0.195231     0.903866    -0.198933     0.378750
      55  3.51481e+15  1.73486e+15  7.98459e+14    -0.425223    -0.890021     0.164462   -0.0593852    -0.153881    -0.986303     0.903138    -0.429165    0.0125796
      52  3.11333e+15  2.57631e+15  2.11423e+15    -0.106784     0.515618     0.850139    -0.460168     0.732315    -0.501957    -0.881387    -0.444807     0.159071
      57  3.64379e+15  2.43676e+15  1.12623e+15   -0.0177085     0.833912     0.551613    0.0538047     0.551695    -0.832309    -0.998394    0.0149405   -0.0546381
      61  4.30624e+15  1.60180e+15  8.03427e+14    -0.762488     0.583767     0.278977     0.137173     0.567239    -0.812049    -0.632294    -0.580909    -0.512590
      56  4.96887e+15  3.69800e+15  1.82219e+15     0.711424     0.493531     0.500303     0.484725     0.170856    -0.857817    -0.508839     0.852781    -0.117675
      65  3.40793e+15  2.85734e+15  1.62921e+15     0.952370   -0.0913257     0.290948    -0.263921    -0.724810     0.636393    -0.152763     0.682869     0.714390
      58  3.52905e+15  1.42286e+15  9.17702e+14    -0.655551     0.245326     0.714190    -0.710070     0.121625    -0.693548    -0.257009    -0.961781    0.0944672
      63  3.46656e+15  2.23723e+15  1.09488e+15    -0.643563   0.00666210     0.765364    -0.606624    -0.614204    -0.504738     0.466727    -0.789119     0.399321
      76  4.71717e+15  2.02092e+15  1.06309e+15     0.651660   -0.0103006     0.758441     0.605444    -0.595272    -0.528288     0.456920     0.803459    -0.381678
      64  3.61110e+15  2.19566e+15  1.80891e+15    0.0376151    -0.151184     0.987790     0.628355     0.772195    0.0942588     0.777017    -0.617137    -0.124044
      59  5.49436e+15  1.63161e+15  1.15726e+15     0.234793    -0.230574     0.944303    -0.324868    -0.934213    -0.147335    -0.916151     0.272181     0.294253
      67  3.50667e+15  3.10382e+15  1.38392e+15    -0.462411    -0.561240     0.686430   -0.0998776    -0.736273    -0.669274    -0.881023     0.378038    -0.284405
      60  3.36605e+15  2.31710e+15  1.10683e+15     0.495504     0.617991     0.610379     0.191051     0.607961    -0.770638    -0.847334     0.498468     0.183179
      62  3.98160e+15  1.93042e+15  1.20727e+15    -0.735725     0.125031     0.665640    -0.109007    -0.991859    0.0658225    -0.668451    0.0241324    -0.743365
      69  3.68168e+15  1.60142e+15  7.98775e+14    -0.719196     0.353559     0.598125    -0.236268     0.685102    -0.689066    -0.653403    -0.636891    -0.409188
      66  2.83148e+15  2.04150e+15  1.77671e+15     0.359712    -0.836711     0.412944     0.750671  -0.00333838    -0.660668     0.554167     0.547635     0.626894
      68  3.44804e+15  2.91855e+15  1.71381e+15    -0.335546     0.914832    -0.224702     0.573094     0.387554     0.722057    -0.747645    -0.113508     0.654327
      70  5.34078e+15  2.32939e+15  1.61671e+15    -0.592359    -0.639054     0.490633    -0.258754    -0.425810    -0.867025     0.762992    -0.640543    0.0868749
      83  2.60507e+15  1.18426e+15  8.24575e+14     0.952545     0.304202    0.0109512    0.0761836    -0.273076     0.958971     0.294712    -0.912628    -0.283292
      79  3.76829e+15  1.21790e+15  4.47292e+14     0.580754    0.0869081     0.809427     0.808969    0.0496250    -0.585753   -0.0910745     0.994979   -0.0414861
      75  3.49681e+15  2.02305e+15  1.23462e+15    0.0293973     0.209798     0.977303    -0.980071     0.198217   -0.0130706     0.196460     0.957442    -0.211444
      73  2.47356e+15  1.80548e+15  1.65193e+15    -0.878435     0.371854     0.300126    -0.424788    -0.319976    -0.846859    -0.218875    -0.871401     0.439037
      74  3.21184e+15  2.70460e+15  1.12869e+15    -0.541966    -0.798028    -0.263486     0.827419    -0.561584  -0.00103615    -0.147142    -0.218575     0.964663
      17  2.72488e+16  2.44759e+15  2.00392e+15     0.440336    -0.545412     0.713183    -0.895723    -0.321288     0.307333   -0.0615144     0.774145     0.630013
      72  5.80494e+15  1.06653e+15  5.38410e+14    -0.140384     0.448795     0.882539     0.477084     0.811722    -0.336894    -0.867573     0.373750    -0.328066
      81  3.52324e+15  1.18809e+15  1.15762e+15   -0.0134828    -0.679502     0.733550    -0.451236    -0.650533    -0.610896     0.892303    -0.339241    -0.297845
      78  3.26201e+15  7.73465e+14  5.43646e+14     0.127911    -0.244807     0.961097     0.766704     0.639119    0.0607549     0.629129    -0.729106    -0.269445
      87  4.09334e+15  8.89834e+14  6.32903e+14    -0.996939   -0.0767658   -0.0148067    0.0777573    -0.953913    -0.289835  -0.00812507     0.290099    -0.956962
      85  3.51302e+15  1.39541e+15  9.49781e+14     0.758314    -0.191529     0.623118     0.594794    -0.187917    -0.781605     0.266795     0.963330   -0.0285799
      86  5.05783e+15  3.83730e+15  1.21208e+15     0.330286   0.00985967     0.943829     0.933714     0.142958    -0.328240    -0.138164     0.989680    0.0380110
     103  2.12096e+15  7.72491e+14  2.99704e+14    -0.561121    -0.244518     0.790793    -0.539764    -0.616208    -0.573534     0.627533    -0.748664     0.213785
      90  4.83039e+15  1.03606e+15  6.26214e+14    -0.788709    -0.614621   -0.0133911    -0.283683     0.344537     0.894884    -0.545401     0.709602    -0.446097
      77  3.46990e+15  2.98380e+15  1.49583e+15   -0.0142732    -0.974308     0.224765   -0.0815151     0.225174     0.970903     0.996570   0.00446383    0.0826347
      96  2.57217e+15  8.36608e+14  6.04536e+14   -0.0351852    -0.883077     0.467907    -0.967959     0.146594     0.203878     0.248632     0.445742     0.859940
      82  3.03427e+15  1.59082e+15  1.23064e+15   -0.0638076    -0.525145     0.848617    -0.110001    -0.841467    -0.528991     0.991881    -0.127103  -0.00407451
      89  2.08516e+15  1.36119e+15  9.11389e+14     0.593051    -0.774270     0.220901     0.623911     0.615333     0.481768     0.508946     0.147891    -0.847999
      92  3.39843e+15  2.05286e+15  1.49218e+15     0.137405     0.760450     0.634693     0.953262    0.0725573    -0.293305     0.269096    -0.645330     0.714938
      93  2.80370e+15  2.28528e+15  9.27042e+14     0.120403    -0.397349    -0.909734     0.785199    -0.522607     0.332183    -0.607426    -0.754318     0.249075
      88  3.80384e+15  2.14096e+15  1.56911e+15    -0.670396     0.566225     0.479540    -0.718390    -0.333554    -0.610457     0.185704     0.753745    -0.630383
      95  3.36158e+15  1.06312e+15  8.87826e+14   -0.0516975     0.323450     0.944832     0.681912     0.702635    -0.203226     0.729605    -0.633786     0.256889
      91  3.29173e+15  1.92397e+15  1.30101e+15    -0.208453     0.434136     0.876398    -0.344935     0.805870    -0.481242    -0.915187    -0.402617   -0.0182374
      97  3.00150e+15  9.29648e+14  3.12769e+14     0.627095    -0.683336     0.373904    -0.735914    -0.677068  -0.00314787    -0.255309     0.273187     0.927462
      94  2.74509e+15  1.86391e+15  1.36062e+15    -0.674957    -0.715977     0.178355    -0.358412     0.529423     0.768929     0.644961    -0.455069     0.613953
     100  1.96994e+15  1.57107e+15  8.86648e+14    -0.930514   -0.0683756     0.359819    -0.341736    -0.191347    -0.920110     0.131763    -0.979138     0.154684
     105  2.97695e+15  1.05473e+15  7.62504e+14    -0.967009    -0.243694    0.0742120     0.150627    -0.781921    -0.604906    -0.205440     0.573771    -0.792831
      99  3.72808e+15  1.15251e+15  6.38857e+14    -0.155920     0.974508     0.161320   -0.0321759     0.158220    -0.986879    -0.987245    -0.159065   0.00668590
      80  3.81718e+15  2.76722e+15  1.07231e+15    -0.836198     0.545196    0.0594537    -0.543151    -0.808267    -0.227356    0.0758993     0.222407    -0.971995
     109  2.80004e+15  1.70559e+15  1.39081e+15   -0.0737243     0.629002     0.773900     0.916046    -0.264057     0.301883    -0.394239    -0.731184     0.556727
     101  1.89117e+15  1.29728e+15  6.15685e+14     0.288734    -0.119042     0.949980     0.525851    -0.809460    -0.261259    -0.800071    -0.574982     0.171120
     106  2.42045e+15  1.61411e+15  7.85099e+14     0.365730    -0.799319     0.476793    -0.819558   -0.0337941     0.571999     0.441097     0.599956     0.667448
     111  2.17206e+15  1.91121e+15  1.07433e+15     0.946832     0.265274     0.182040     0.110255    -0.799099     0.591003    -0.302246     0.539509     0.785861
     107  2.24815e+15  1.25915e+15  7.52971e+14     0.805613     0.502236     0.314238     0.561185    -0.476910    -0.676483    -0.189891     0.721329    -0.666052
     104  5.29917e+15  2.26966e+15  1.63162e+15    -0.709664    -0.700155   -0.0784802     0.529164    -0.456153    -0.715478    -0.465147     0.549278    -0.694213
     112  2.65954e+15  1.04781e+15  8.86236e+14    -0.320932    -0.523137     0.789513    -0.483377     0.807337     0.338458     0.814462     0.273011     0.511973
     117  4.75607e+15  7.98153e+14  3.75007e+14    -0.319909    -0.154387     0.934785    -0.880953    -0.314632    -0.353451     0.348682    -0.936574   -0.0353540
     113  2.38855e+15  9.09995e+14  6.70814e+14    -0.446428    -0.889775    0.0948805     0.628941    -0.387435    -0.674038    -0.636502     0.241235    -0.732578
      98  2.87161e+15  2.43708e+15  1.30491e+15    -0.627317    -0.597904     0.498983    -0.475573    -0.213266    -0.853433     0.616687    -0.772676    -0.150562
     114  1.70754e+15  1.21871e+15  8.98165e+14    -0.806454    -0.561821     0.184363    -0.458043     0.790748     0.406095     0.373937    -0.243051     0.895040
     108  2.35282e+15  1.35177e+15  8.57675e+14    0.0413713     0.788639     0.613463     0.483594     0.521474    -0.702995    -0.874314     0.325751    -0.359807
     125  3.35580e+15  9.42639e+14  3.76672e+14    -0.178953    -0.491185     0.852474    -0.981877    0.0342074    -0.186407   -0.0623997     0.870383     0.488405
     116  3.67443e+15  1.68726e+15  9.74306e+14     0.583274     0.472923     0.660405     0.222844     0.688670    -0.689981    -0.781110     0.549615     0.296296
     110  2.76062e+15  2.24774e+15  1.14912e+15     0.720975    -0.684699    -0.106687   -0.0530455    0.0989740    -0.993675    -0.690928    -0.722074   -0.0350376
     115  1.65976e+15  1.28459e+15  6.22161e+14     0.830772     0.512900    -0.216223    -0.549176     0.818588    -0.168284    0.0906846     0.258551     0.961732
     124  1.91632e+15  1.22506e+15  7.78251e+14     0.239114     0.961357    -0.136446    -0.847149     0.137875    -0.513156     0.474513    -0.238292    -0.847381
     102  3.09873e+15  2.36486e+15  9.00589e+14   -0.0717017     0.596390    -0.799486     0.552053     0.691310     0.466184     0.830720    -0.407932    -0.378807
     120  2.20821e+15  8.72285e+14  5.37813e+14     0.664528    -0.160238     0.729881     0.742921     0.246815    -0.622215   -0.0804432     0.955723     0.283060
     123  3.04796e+15  2.22818e+15  1.09921e+15     0.797712     0.565956     0.208205     0.102656    -0.467666     0.877924    -0.594237     0.678957     0.431162
     118  2.84218e+15  1.68153e+15  1.40998e+15     0.501249    -0.174333     0.847560     0.772054    -0.352208    -0.529040     0.390746     0.919542   -0.0419494
     126  1.78516e+15  8.95177e+14  6.02019e+14    -0.867004    -0.495805   -0.0498148     0.490134    -0.830496    -0.264661   -0.0898494     0.253878    -0.963054
     119  3.76156e+15  3.05742e+15  1.45937e+15     0.845694    -0.462091    -0.266973    -0.450366    -0.886348     0.107509    -0.286310    0.0293160    -0.957688
      84  5.06663e+15  1.44400e+15  6.02956e+14     0.674458    -0.147035     0.723524     0.109527    -0.949200    -0.294996    -0.730144    -0.278208     0.624091
     127  2.15800e+15  1.88279e+15  1.00618e+15    -0.513366     0.856466   -0.0540493    -0.165412    -0.160556    -0.973068     0.842077     0.490600    -0.224094
     151  1.90929e+15  1.50510e+15  8.16355e+14    -0.390906    -0.103231    -0.914623     0.854561    -0.409853    -0.318977    -0.341933    -0.906291     0.248431
      71  3.09480e+15  2.28267e+15  1.18241e+15    -0.629825    -0.759243    -0.163924    -0.755122     0.549067     0.358212     0.181965    -0.349393     0.919137
     132  1.45938e+15  8.09346e+14  7.49717e+14     0.283709    -0.250908     0.925502     0.808964     0.580848   -0.0905140     0.514866    -0.774377    -0.367767
     133  2.03830e+15  1.24868e+15  9.49061e+14    -0.235439     0.567130     0.789261   -0.0726461     0.799548    -0.596193    -0.969170    -0.197704    -0.147045
     130  1.68060e+15  1.34900e+15  6.82074e+14    -0.350613    -0.668491    -0.655890    -0.835572   -0.0930007     0.541452    -0.422954     0.737883    -0.525965
     121  2.89337e+15  1.53088e+15  1.10906e+15     0.511738    -0.857605    0.0513589     0.828087     0.476431    -0.295442    -0.228904    -0.193719    -0.953979
     122  2.47142e+15  1.38515e+15  1.09204e+15    -0.553145     0.769307     0.319683    -0.606707    -0.634967     0.478251    -0.570910   -0.0705881    -0.817973
     134  2.10086e+15  1.22583e+15  7.27182e+14     0.320511     0.931663     0.171104     0.594662    -0.338504     0.729241    -0.737326     0.131981     0.662519
     143  3.56856e+15  4.33131e+14  3.64042e+14     0.329399    0.0848450     0.940371     0.797477    -0.558210    -0.228981    -0.505496    -0.825350     0.251536
     146  2.34228e+15  8.60131e+14  7.42716e+14    -0.644243     0.234276     0.728056    -0.531256     0.547725    -0.646347    -0.550198    -0.803189    -0.228407
     131  1.94148e+15  1.57633e+15  1.08224e+15     0.388960    -0.422908    -0.818449     0.916084     0.271543     0.295049    0.0974659    -0.864531     0.493039
     144  1.94606e+15  7.44515e+14  4.65052e+14     0.242492    -0.969265    0.0415104     0.920640     0.216411    -0.324944    -0.305973    -0.117012    -0.944822
     135  1.75827e+15  1.18278e+15  7.40082e+14    -0.124142    -0.964374     0.233605    -0.377925     0.263634     0.887507     0.917476   -0.0218914     0.397189
     139  2.37840e+15  1.43161e+15  7.33705e+14     0.805179     0.218017     0.551502     0.571643   -0.0378328    -0.819630    -0.157828     0.975211    -0.155090
     254  8.72822e+14  6.32139e+14  4.49940e+14     0.884273     0.386564    -0.261974     0.427617    -0.895736     0.121656    -0.187632    -0.219601    -0.957376
     128  2.78768e+15  2.04116e+15  7.73075e+14    -0.144058    -0.577375    -0.803670    -0.658092    -0.550625     0.513544    -0.739028     0.602868    -0.300644
     138  2.56438e+15  1.26309e+15  9.92158e+14    -0.248970   -0.0904904     0.964275    -0.966503   -0.0408622    -0.253380    0.0623310    -0.995058   -0.0772858
     137  2.12166e+15  8.16809e+14  7.36476e+14    -0.436091     0.756372     0.487572     0.849735     0.167729     0.499817    -0.296268    -0.632272     0.715861
     136  3.21950e+15  2.18934e+15  9.29825e+14     0.151149    -0.175091     0.972881     0.978352     0.167236    -0.121901     0.141356    -0.970245    -0.196578
     140  2.52117e+15  1.54932e+15  6.21957e+14    -0.616712     0.784760   -0.0617940    -0.745534    -0.607473    -0.274147     0.252678     0.123000    -0.959701
     141  2.24386e+15  7.76854e+14  6.63245e+14    -0.607377     0.690550     0.392725    -0.702255    -0.697833     0.140952    -0.371391     0.190182    -0.908790
     147  2.36758e+15  1.40516e+15  9.25221e+14     0.271979    -0.953196     0.132080   -0.0579948    -0.153241    -0.986486     0.960554     0.260644   -0.0969587
     142  2.04508e+15  1.70966e+15  7.36866e+14     0.447290     0.805935    -0.387816    -0.784060     0.561961     0.263532     0.430327     0.186196     0.883261
     205  1.46624e+15  1.14046e+15  6.90795e+14    -0.691636     0.188870     0.697114    -0.720408    -0.111600    -0.684512   -0.0514856    -0.975640     0.213250
     150  1.74316e+15  1.21261e+15  8.22362e+14     0.880889     0.411385    -0.234089     0.351727    -0.237978     0.905348    -0.316738     0.879846     0.354327
     163  1.59999e+15  1.38965e+15  1.17218e+15     0.541876     0.468463     0.697792     0.460170     0.529376    -0.712745    -0.703288     0.707322    0.0712838
     152  2.65433e+15  1.40276e+15  8.61470e+14    -0.846606    -0.329346     0.418079    -0.401565    -0.120261    -0.907900     0.349292    -0.936519   -0.0304401
     160  1.62358e+15  7.59685e+14  5.07997e+14    -0.233786    -0.575130     0.783945    -0.254187    -0.742094    -0.620230     0.938474    -0.344270    0.0273007
     155  1.82223e+15  9.04883e+14  5.37858e+14    -0.525947     0.329810     0.783968     0.637214     0.763311     0.106373     0.563328    -0.555501     0.611620
     148  1.85647e+15  1.36605e+15  8.68707e+14     0.753072    -0.420521    -0.506009    -0.541022    -0.833444    -0.112544    -0.374403     0.358516    -0.855154
     157  1.95065e+15  1.47627e+15  9.49423e+14    -0.418115     0.721440    -0.552000     0.893373     0.436623    -0.106042     0.164513    -0.537480    -0.827074
     154  1.46643e+15  4.20125e+14  4.01002e+14    -0.726415     0.351853     0.590357   -0.0674633     0.818349    -0.570748    -0.683937    -0.454427    -0.570724
     161  1.82708e+15  1.11674e+15  7.01169e+14    -0.978517     0.190512    0.0788040    -0.206165    -0.902389    -0.378405  0.000978842     0.386522    -0.922280
     169  2.78694e+15  1.56020e+15  1.24697e+15    -0.279229    -0.960162   -0.0109554    -0.497094     0.134782     0.857165    -0.821540     0.244791    -0.514926
     129  2.55270e+15  1.07305e+15  7.99552e+14     0.139564    -0.211118     0.967446     0.956738     0.280637   -0.0767780     0.255292    -0.936308    -0.241151
     145  2.60263e+15  2.04464e+15  1.09885e+15     0.519558     0.817658    -0.247982     0.324391    0.0797372     0.942557    -0.790462     0.570155     0.223812
     158  1.41348e+15  8.31307e+14  5.82437e+14     0.751734   -0.0286477     0.658844     0.659452    0.0260178    -0.751296   0.00438142     0.999251    0.0384503
     167  2.11412e+15  1.40909e+15  8.82096e+14    -0.713561    0.0993906     0.693507    -0.699845    -0.146849    -0.699037    0.0323632    -0.984153     0.174344
     162  2.05196e+15  1.26306e+15  7.57838e+14     0.959444     0.106214     0.261124    0.0372161    -0.965920     0.256151    -0.279432     0.236045     0.930699
     173  1.63321e+15  1.34709e+15  9.41426e+14     0.718264    -0.593532     0.363067     0.271397    -0.241484    -0.931681     0.640657     0.767728   -0.0123668
     164  2.13095e+15  8.85378e+14  6.95926e+14    -0.860018     0.439735     0.258847   -0.0884108     0.371194    -0.924337    -0.502545    -0.817832    -0.280356
     159  3.33694e+15  1.27362e+15  6.46985e+14 -0.000742533     0.872449     0.488704     0.947379     0.157055    -0.278940     0.320114    -0.462780     0.826657
     175  3.47310e+15  6.04984e+14  4.56980e+14    -0.802626    -0.283946     0.524562    -0.572793     0.612281    -0.544995     0.166430     0.737893     0.654075
     189  1.27549e+15  8.24244e+14  6.87233e+14     0.531329    -0.846887   -0.0217374     0.695846     0.450915    -0.558993    -0.483206    -0.281883    -0.828887
     197  1.65505e+15  6.45970e+14  5.19492e+14    0.0142072    -0.403329     0.914945    -0.777148    -0.580215    -0.243705    -0.629158     0.707585     0.321690
     196  1.75890e+15  1.25790e+15  5.86760e+14     0.272870    -0.235085     0.932886     0.784168     0.616108   -0.0741115     0.557336    -0.751762    -0.352464
     171  1.96338e+15  1.29680e+15  6.48171e+14    -0.753923     0.484110     0.444115    -0.656738    -0.537660    -0.528789    0.0172094     0.690333    -0.723287
     153  2.35716e+15  1.51219e+15  7.99312e+14    -0.639180   -0.0692563     0.765933    -0.295727    -0.897227    -0.327916    -0.709926     0.436104    -0.553008
     177  1.53076e+15  1.04144e+15  5.42644e+14     0.961829    -0.265689    0.0655336   -0.0820577   -0.0515654     0.995293    -0.261059    -0.962679   -0.0713989
     180  1.92104e+15  9.28327e+14  5.34816e+14     0.811230     0.304979     0.498892     0.513624    0.0361042    -0.857255    -0.279457     0.951674    -0.127356
     168  1.62086e+15  1.08919e+15  8.73082e+14     0.525510     0.620130     0.582476     0.584195     0.234703    -0.776937    -0.618510     0.748568    -0.238938
     166  2.06006e+15  1.10166e+15  6.99810e+14    -0.129932    0.0385491     0.990773     0.543189    -0.833188     0.103652    -0.829496    -0.551645   -0.0873182
     184  1.67351e+15  1.06004e+15  6.34090e+14     0.514108    -0.824757     0.235518   -0.0516179    -0.303836    -0.951325     0.856171     0.476927    -0.198777
     190  1.58316e+15  7.60906e+14  5.36467e+14     0.702131    0.0890684     0.706455     0.661934     0.283979    -0.693685    -0.262404     0.954685     0.140433
     176  1.83969e+15  9.54592e+14  7.10970e+14    -0.962175  -0.00780558     0.272321     0.124559     0.876389     0.465217     0.242291    -0.481540     0.842267
     181  1.67220e+15  6.18561e+14  5.13969e+14    0.0855774     0.535929     0.839915    -0.922199     0.361701    -0.136831     0.377129     0.762858    -0.525186
