      57  5.06183e+15  1.19642e+15  8.07935e+14    -0.881478     0.128447     0.454420     0.254792     0.939572     0.228660     0.397590    -0.317342     0.860939
      52  3.75702e+15  1.26284e+15  6.60640e+14     0.575821     0.743302     0.340488    -0.786407     0.617447   -0.0179729     0.223592     0.257413    -0.940077
      45  5.52391e+15  3.55000e+15  2.27257e+15    -0.402620    -0.102164     0.909648   -0.0282095    -0.991895    -0.123888    -0.914932    0.0755405    -0.396475
      56  4.04629e+15  1.49814e+15  8.13725e+14    -0.415034    -0.905814    0.0851367   -0.0178351   -0.0854585    -0.996182     0.909631    -0.414968    0.0193130
      54  2.97594e+15  2.11581e+15  1.55592e+15    0.0104719     0.419117     0.907872     0.260263     0.875487    -0.407168    -0.965481     0.240549   -0.0999126
      61  4.12491e+15  2.12481e+15  1.17128e+15   -0.0210168     0.668301     0.743594    0.0806313     0.742468    -0.665011    -0.996522    0.0459805   -0.0694903
      71  3.95024e+15  1.53096e+15  8.01620e+14    -0.751383     0.584148     0.306911     0.108025     0.567729    -0.816097    -0.650964    -0.580047    -0.489685
      58  4.30463e+15  3.32691e+15  1.85636e+15     0.630931     0.454269     0.628939     0.646071     0.141200    -0.750103    -0.429555     0.879603    -0.204403
      62  3.24379e+15  2.74381e+15  1.45255e+15     0.881028    -0.257891     0.396588    -0.457450    -0.678055     0.575310    -0.120541     0.688283     0.715357
      73  2.98166e+15  1.00059e+15  6.62824e+14    -0.661162     0.271447     0.699415    -0.660734     0.230919    -0.714218    -0.355381    -0.934341    0.0266793
      67  3.07893e+15  2.21035e+15  1.00577e+15     0.667589   0.00256047    -0.744525    -0.609373    -0.572672    -0.548372    -0.427773     0.819781    -0.380749
      38  5.29839e+15  3.32090e+15  1.17887e+15    -0.699404    0.0517810    -0.712848    -0.527116     0.636195     0.563387     0.482683     0.769789    -0.417663
      72  3.30419e+15  2.25993e+15  1.36462e+15   -0.0792323    -0.296371     0.951781    -0.833843    -0.503525    -0.226205    -0.546286     0.811558     0.207231
      59  4.10071e+15  1.32098e+15  1.08211e+15     0.215312    -0.343576     0.914110    -0.548873    -0.816795    -0.177716    -0.807700     0.463466     0.364445
      68  3.16835e+15  2.94843e+15  1.43989e+15     0.280467   -0.0677957    -0.957466    -0.344170    -0.938278   -0.0343797    -0.896038     0.339174    -0.286490
      64  3.30613e+15  1.70237e+15  9.50095e+14     0.522435     0.702566     0.483179     0.158179     0.476970    -0.864569    -0.837879     0.528110     0.138055
      60  2.88045e+15  1.35496e+15  1.16149e+15    -0.608537     0.412806     0.677697    -0.512035    -0.856718    0.0620729    -0.606220     0.309231    -0.732716
      66  3.41790e+15  1.58890e+15  8.34807e+14    -0.705169     0.367952     0.606093    -0.251977     0.668961    -0.699284    -0.662755    -0.645835    -0.379016
      75  2.93747e+15  2.26519e+15  1.86436e+15     0.394114    -0.786491     0.475506     0.779232    0.0116231    -0.626628    -0.487310    -0.617492    -0.617440
      77  3.51434e+15  3.08225e+15  1.86557e+15    -0.378792     0.900045    -0.215491     0.512129     0.397792     0.761239    -0.770870    -0.177992     0.611620
      63  4.79524e+15  1.94730e+15  1.47978e+15    -0.612370    -0.648689     0.451890    0.0234446    -0.586249    -0.809791     0.790223    -0.485298     0.374210
      91  2.55470e+15  1.00292e+15  6.95710e+14     0.939624     0.338490   -0.0503190     0.193891    -0.405428     0.893327     0.281982    -0.849148    -0.446580
      86  3.36396e+15  1.15392e+15  4.92854e+14     0.646501     0.104154     0.755770     0.757824    0.0265614    -0.651918   -0.0879745     0.994206   -0.0617587
      81  2.97335e+15  1.87677e+15  1.20463e+15   -0.0655545     0.245730     0.967119    -0.985251     0.137581    -0.101741     0.158058     0.959525    -0.233087
      80  3.33964e+15  2.43140e+15  1.78734e+15     0.559600    -0.178400     0.809334     0.767349    -0.257387    -0.587305     0.313087     0.949698  -0.00713854
      70  3.33872e+15  2.79092e+15  1.17590e+15    -0.592897    -0.759499    -0.267646    -0.791282     0.611170    0.0185497     0.149489     0.222782    -0.963339
      78  3.98051e+15  1.81501e+15  1.39136e+15     0.684964    -0.363950     0.631161     0.728267     0.367268    -0.578569   -0.0212354     0.855953     0.516618
      76  4.76686e+15  1.07327e+15  5.54358e+14    -0.121540     0.458550     0.880318     0.495752     0.796394    -0.346390    -0.859917     0.394320    -0.324121
      89  2.71999e+15  1.07502e+15  9.32743e+14    0.0644295    -0.660746     0.747839   -0.0178947    -0.750041    -0.661149     0.997762    0.0292152   -0.0601486
      79  3.22779e+15  7.30699e+14  5.76222e+14     0.144182    -0.251626     0.957024     0.917281     0.396798   -0.0338657     0.371224    -0.882743    -0.288023
      88  3.63262e+15  1.06651e+15  6.35354e+14    -0.989365    -0.133849   -0.0569356     0.144875    -0.871876    -0.467807   -0.0129746     0.471081    -0.881995
     105  2.38317e+15  1.25974e+15  7.94107e+14     0.662346    -0.248452     0.706803     0.695833    -0.145676    -0.703274     0.277694     0.957627    0.0763932
      90  4.47197e+15  3.58959e+15  1.34699e+15     0.693775    0.0795968     0.715779     0.710401    0.0876910    -0.698313    -0.118351     0.992963   0.00429225
      94  2.11833e+15  7.39172e+14  3.69655e+14    -0.714964    -0.522422     0.464653    -0.112756    -0.569730    -0.814060     0.690009    -0.634416     0.348430
      87  4.81423e+15  1.68444e+15  7.21279e+14    -0.783638    -0.617446   -0.0683455    -0.216041     0.167721     0.961871    -0.582441     0.768525    -0.264827
      69  3.18343e+15  2.60340e+15  1.51831e+15   -0.0669425    -0.739956     0.669316    0.0542313    -0.672527    -0.738083     0.996282   -0.0131113    0.0851494
     113  2.48655e+15  9.08688e+14  7.74804e+14    0.0169254    -0.879683     0.475260    -0.976516    0.0875617     0.196849     0.214779     0.467431     0.857542
      82  3.39461e+15  1.72128e+15  1.54870e+15   -0.0629992    -0.580565     0.811773    -0.353372    -0.747719    -0.562179     0.933359    -0.322275    -0.158050
      84  2.62609e+15  1.52746e+15  1.00866e+15    -0.465235     0.884816   -0.0256486    -0.690068    -0.380680    -0.615540     0.554403     0.268672    -0.787688
     100  2.63549e+15  1.90812e+15  1.30445e+15    0.0411808     0.809331     0.585908     0.984600    0.0668449    -0.161538     0.169902    -0.583537     0.794114
      96  2.26489e+15  1.87635e+15  8.84406e+14     0.200620    -0.479210    -0.854464     0.766138    -0.466835     0.441698    -0.610560    -0.743252     0.273484
      83  3.27392e+15  2.12628e+15  1.55464e+15    -0.692565     0.533665     0.485341     0.712873     0.609218     0.347369     0.110299    -0.586562     0.802358
      93  3.49623e+15  1.12903e+15  9.66698e+14   -0.0557112     0.344492     0.937135     0.668196     0.710285    -0.221379     0.741896    -0.613856     0.269759
      99  3.59808e+15  1.92647e+15  1.41185e+15    -0.191694     0.367473     0.910064    -0.388226     0.823241    -0.414190    -0.901407    -0.432708   -0.0151473
     101  2.83957e+15  9.00323e+14  3.11459e+14     0.611491    -0.702832     0.363464     0.752811     0.658207   0.00624983     0.243627    -0.269798    -0.931587
      98  2.84987e+15  2.23878e+15  1.58172e+15    -0.498585    -0.833707     0.237374    -0.679948     0.545990     0.489454     0.537665   -0.0826322     0.839100
      97  1.75317e+15  1.65645e+15  9.00377e+14    -0.749655    0.0271951     0.661270    -0.641900    -0.273218    -0.716461    -0.161186     0.961568    -0.222276
     155  1.79059e+15  1.02596e+15  7.10815e+14    -0.947963    -0.297409     0.113644     0.186785    -0.808567    -0.557970    -0.257834     0.507708    -0.822043
     102  3.31917e+15  9.33956e+14  6.21838e+14    -0.148438     0.977192     0.151859   0.00606439     0.154456    -0.987981    -0.988903    -0.145733   -0.0288533
     114  3.33307e+15  2.06242e+15  1.10571e+15     0.798878    -0.590259    -0.115708    -0.600416    -0.794059   -0.0947131   -0.0359735     0.145137    -0.988757
     132  2.77210e+15  1.93107e+15  1.25310e+15    0.0352647     0.516079     0.855815     0.871381    -0.435183     0.226520    -0.489338    -0.737752     0.465048
     107  2.92857e+15  8.34989e+14  5.12298e+14     0.185793     0.193359     0.963376     0.111382     0.969983    -0.216166    -0.976255     0.147465     0.158680
     124  2.10380e+15  1.39014e+15  7.65671e+14     0.432423    -0.789050     0.436361     0.799614     0.111935    -0.589990    -0.416687    -0.604045    -0.679338
     104  2.10118e+15  1.71411e+15  1.06370e+15    -0.649317     0.467305    -0.600011    -0.701198    -0.673329     0.234413    -0.294463     0.572935     0.764877
     110  2.04405e+15  1.22826e+15  7.83144e+14     0.769986     0.527629     0.358788     0.615489    -0.465958    -0.635654    -0.168209     0.710275    -0.683531
      65  5.46672e+15  1.98204e+15  1.52717e+15    -0.692844    -0.720683    0.0241534    -0.407041     0.418528     0.811882    -0.595218     0.552676    -0.583322
     115  2.35135e+15  1.09834e+15  8.13184e+14    -0.337853    -0.460103     0.821073    -0.457508     0.842653     0.283941     0.822521     0.279717     0.495194
     235  1.57600e+15  6.22401e+14  3.68368e+14   -0.0260648   -0.0567304     0.998049     0.915955     0.398569    0.0465760     0.400434    -0.915382   -0.0415739
     119  2.88890e+15  1.77245e+15  9.02996e+14     0.499456     0.865342   -0.0415572    -0.325297     0.142863    -0.934758     0.802948    -0.480389    -0.352847
      95  3.21953e+15  2.16494e+15  1.27347e+15    -0.676273    -0.534178     0.507256    -0.489370    -0.188915    -0.851368     0.550610    -0.823993    -0.133653
     112  3.92654e+15  2.04690e+15  1.21448e+15    -0.841412    -0.452526     0.295374    -0.332507     0.864415     0.377129     0.425987    -0.219107     0.877797
     135  1.85090e+15  1.30745e+15  7.47926e+14    -0.183743    -0.914143    -0.361360    -0.557562    -0.205834     0.804212     0.809545    -0.349249     0.471871
     131  3.31025e+15  8.21634e+14  3.76057e+14    -0.175772    -0.487846     0.855050    -0.977719   -0.0147402    -0.209399    -0.114758     0.872806     0.474385
     103  3.55204e+15  1.67679e+15  9.64874e+14     0.547489     0.360168     0.755338     0.286540     0.767382    -0.573603    -0.786226     0.530475     0.316930
      92  2.35553e+15  1.95590e+15  1.08402e+15     0.765470    -0.633818     0.111044    -0.131276    0.0151199     0.991231    -0.629938    -0.773335   -0.0716310
     108  1.98347e+15  1.43664e+15  6.21617e+14     0.977891   -0.0798486    -0.193271    0.0436003     0.981769    -0.185007     0.204520     0.172490     0.963545
     116  1.90989e+15  1.87789e+15  8.56243e+14     0.428718     0.902588   -0.0392024    -0.837373     0.380704    -0.392263     0.339127    -0.200997    -0.919017
      51  4.17561e+15  2.08521e+15  8.75622e+14     0.218967    -0.342689     0.913574    -0.489253    -0.848647    -0.201070    -0.844207     0.402942     0.353487
     138  2.37080e+15  8.60187e+14  4.63179e+14     0.777037   -0.0860808     0.623542     0.615389     0.312138    -0.723786    -0.132327     0.946129     0.295516
     127  2.67895e+15  2.17076e+15  1.16549e+15     0.812532     0.499426     0.300608    0.0149982    -0.533438     0.845706    -0.582723     0.682655     0.440926
     111  2.58662e+15  1.58226e+15  1.42032e+15     0.581539    -0.207976     0.786484     0.805000   0.00758188    -0.593226     0.117414     0.978104     0.171830
     122  1.73210e+15  7.62523e+14  5.27629e+14    -0.831524    -0.553218   -0.0501900     0.538354    -0.780308    -0.318269    -0.136908     0.291668    -0.946671
     109  1.89652e+15  1.37818e+15  1.05652e+15    -0.729240     0.549387     0.407900     0.500319     0.834772    -0.229861     0.466787   -0.0364560     0.883618
      85  5.32763e+15  1.11345e+15  6.24823e+14     0.680441    -0.102914     0.725541     0.128158    -0.958118    -0.256095    -0.721510    -0.267242     0.638753
     136  2.16379e+15  1.44081e+15  1.04214e+15    -0.400676     0.913644    0.0686590     0.322194    0.0703530     0.944056     0.857700     0.400382    -0.322559
     211  1.14065e+15  8.19698e+14  6.98544e+14    -0.819135     0.395388     0.415556   -0.0853360     0.632404    -0.769924    -0.567218    -0.666133    -0.484283
      74  3.89694e+15  2.74380e+15  1.25918e+15    -0.968724    -0.172896     0.177994   -0.0717787     0.881882     0.465973     0.237534    -0.438623     0.866710
     130  1.43744e+15  9.20771e+14  7.69736e+14     0.370230    -0.204800     0.906083    -0.845031    -0.479358     0.236936    -0.385814     0.853389     0.350535
     141  1.85634e+15  9.69034e+14  6.14152e+14    -0.171786     0.749630     0.639175     0.142056     0.660889    -0.736917    -0.974838   -0.0357930    -0.220020
     139  1.92389e+15  1.49169e+15  7.28925e+14    -0.523500    -0.679505    -0.514024    -0.734799    0.0546682     0.676078     0.431298    -0.731631     0.527919
     106  3.90200e+15  1.40153e+15  1.14909e+15     0.422838    -0.898982     0.114192     0.899074     0.431944    0.0713439     0.113462   -0.0725005    -0.990894
     123  2.03206e+15  1.05291e+15  8.39169e+14    -0.495506     0.821857     0.281115     0.500565     0.534679    -0.680847    -0.709865    -0.196647    -0.676330
     167  1.77190e+15  1.14679e+15  6.20021e+14     0.409578     0.892267     0.190015     0.643571    -0.430227     0.633026    -0.646578     0.136986     0.750448
     158  3.41488e+15  4.13587e+14  2.80376e+14     0.315590     0.110691     0.942417     0.917422    -0.289265    -0.273244     0.242362     0.950828    -0.192840
     125  2.15846e+15  7.56592e+14  5.82474e+14    -0.624549     0.374967     0.685083    -0.780431    -0.266588    -0.565560   -0.0294316    -0.887880     0.459134
     137  2.08283e+15  1.46335e+15  1.06274e+15    -0.344209     0.408970     0.845141     0.925746     0.297945     0.232860     0.156572    -0.862538     0.481158
     121  1.95048e+15  5.98319e+14  4.43826e+14    -0.385303     0.912219     0.139274    -0.917184    -0.395187    0.0510024    -0.101565     0.108088    -0.988940
     143  2.01391e+15  1.00635e+15  7.27985e+14    -0.214802    -0.928955     0.301499     0.252840    -0.351074    -0.901565     0.943362    -0.117427     0.310288
     120  2.64572e+15  1.54894e+15  7.87794e+14     0.680463     0.177369     0.710992     0.715442    0.0490188    -0.696950    -0.158469     0.982923   -0.0935415
     364  5.95292e+14  3.97494e+14  2.44678e+14    -0.758836    0.0394432     0.650086     0.270083     0.927348     0.258998     0.592641    -0.372115     0.714358
     128  2.57541e+15  1.67104e+15  8.69132e+14    0.0313790     0.506990     0.861380     0.659815     0.636831    -0.398862     0.750773    -0.580867     0.314537
     129  2.57395e+15  1.30452e+15  1.00567e+15    -0.255218   -0.0948527     0.962220    -0.963417   -0.0592436    -0.261376    0.0817976    -0.993727   -0.0762626
     146  2.10095e+15  8.49136e+14  7.33668e+14    -0.415760     0.764930     0.491961    -0.890994    -0.451069   -0.0516389    -0.182408     0.459804    -0.869085
     134  2.02200e+15  1.92154e+15  7.52806e+14    -0.888811   -0.0990567     0.447441     0.437142     0.109817     0.892663     0.137561    -0.989003    0.0543048
     152  1.40661e+15  8.13989e+14  5.06921e+14     0.946915    -0.112629     0.301109     0.148031     0.984175   -0.0973959     0.285375    -0.136799    -0.948603
     149  2.08533e+15  7.08569e+14  5.53567e+14    -0.550667     0.741821     0.382711     0.832318     0.522762     0.184300    0.0633489    -0.420025     0.905299
     147  2.22944e+15  1.42225e+15  9.09244e+14    -0.276982     0.958772   -0.0635336    0.0800885    0.0889263     0.992813     0.957532     0.269903    -0.101418
     159  1.67153e+15  1.58438e+15  7.83094e+14     0.332499     0.863229    -0.379843    -0.816141     0.465198     0.342790     0.472609     0.196028     0.859194
     206  1.45717e+15  8.95202e+14  8.71957e+14    -0.827530     0.538600     0.158444    -0.445888    -0.459031    -0.768424    -0.341142    -0.706542     0.620017
     160  1.84050e+15  1.01933e+15  7.76599e+14    -0.858182    -0.396680     0.325835    -0.317452   -0.0887198    -0.944115     0.403419    -0.913660   -0.0497891
     164  1.80104e+15  1.10403e+15  1.01060e+15     0.326355   -0.0291910     0.944796     0.255613     0.965009   -0.0584794     0.910030    -0.260587    -0.322397
     157  2.00477e+15  1.30730e+15  7.48891e+14    -0.823824    -0.413435     0.387795    -0.443878    0.0450337    -0.894955     0.352542    -0.909420    -0.220614
     151  1.53509e+15  8.21660e+14  5.94566e+14    -0.276228    -0.765038     0.581735    -0.286718    -0.512127    -0.809641     0.917328    -0.390440   -0.0778862
     170  2.14422e+15  8.65490e+14  5.60672e+14    -0.445322     0.362858     0.818549    -0.711753    -0.698113   -0.0777514    -0.543227     0.617229    -0.569150
     148  1.66202e+15  1.21238e+15  8.56402e+14    -0.660128     0.493133     0.566614     0.692512     0.691732     0.204779     0.290962    -0.527567     0.798132
     142  1.88790e+15  1.28323e+15  9.65261e+14     0.418035    -0.724034     0.548654     0.880632     0.471252   -0.0490883     0.223013    -0.503683    -0.834607
     179  1.69667e+15  8.16355e+14  4.58801e+14    -0.722969     0.310143     0.617355    -0.568959     0.239631    -0.786678    -0.391920    -0.919994   0.00321298
     182  1.84026e+15  1.02924e+15  7.79065e+14    -0.899364     0.400947     0.174315     0.435994     0.852110     0.289514    0.0324557    -0.336378     0.941167
     168  2.22859e+15  1.53024e+15  1.25150e+15    -0.190417    -0.980837   -0.0412327     0.730029    -0.113395    -0.673943    -0.656352     0.158431    -0.737632
     117  2.33123e+15  1.04736e+15  7.55693e+14     0.564613   -0.0237365     0.825014     0.818205     0.147391    -0.555713    -0.108409     0.988793     0.102640
     133  2.18524e+15  1.88731e+15  1.01559e+15     0.463221     0.807480    -0.365242     0.383077     0.189203     0.904132    -0.799173     0.558728     0.221684
     154  2.10781e+15  1.51117e+15  7.01974e+14    -0.127171    -0.285945     0.949770    -0.967809    -0.173902    -0.181943    -0.217192     0.942334     0.254625
     171  1.38563e+15  1.06582e+15  7.54030e+14    -0.999282    0.0378466  -0.00178039   -0.0103538    -0.317975    -0.948042   -0.0364463    -0.947343     0.318139
     150  1.81174e+15  1.27138e+15  6.44871e+14     0.988281     0.119829    0.0945585   -0.0795943     0.933128    -0.350625     0.130250    -0.338989    -0.931730
     161  1.83308e+15  1.42798e+15  1.07558e+15    -0.292499     0.798382     0.526338    -0.573454     0.294014    -0.764661    -0.765242    -0.525493     0.371836
     169  1.54590e+15  8.04704e+14  6.63475e+14     0.830790    -0.555212    0.0390916   0.00300759   -0.0657555    -0.997831     0.556578     0.829106   -0.0529591
     200  1.32796e+15  1.03987e+15  6.44132e+14    -0.529885    -0.809060    -0.254251    -0.715174     0.265168     0.646693     0.455794    -0.524507     0.719127
     422  1.16849e+15  2.71303e+14  1.51033e+14    -0.635630    -0.348454     0.688880    -0.718345   -0.0598790    -0.693105     0.282764    -0.935412    -0.212249
     228  1.35185e+15  8.21679e+14  7.15142e+14    -0.717665    -0.621532     0.314096     0.288304    -0.675742    -0.678420     0.633907    -0.396323     0.664146
     194  1.65723e+15  5.59163e+14  5.53808e+14    0.0747698    -0.381559     0.921315    0.0839317    -0.918215    -0.387087     0.993662     0.106270   -0.0366298
     174  1.60197e+15  8.82611e+14  6.35829e+14    0.0299484    -0.473430     0.880322    -0.904020    -0.388570    -0.178215    -0.426439     0.790492     0.439627
     195  1.35648e+15  7.73371e+14  4.04573e+14    -0.752863     0.458712     0.471997    -0.654758    -0.594986    -0.466138   -0.0670082     0.659981    -0.748288
     156  2.26552e+15  1.35952e+15  8.38350e+14    -0.656716    -0.101515     0.747274     0.252826     0.903917     0.344983     0.710495    -0.415486     0.567951
     173  1.60285e+15  9.29152e+14  5.70075e+14     0.962615    -0.181855     0.200751     0.207723    0.0199373    -0.977985     0.173848     0.983123    0.0569673
     208  1.59428e+15  4.98850e+14  2.89130e+14    -0.416995    -0.328034     0.847649   -0.0499319    -0.922925    -0.381729     0.907536    -0.201504     0.368476
     166  1.25105e+15  8.71678e+14  6.90560e+14    -0.690983    -0.716876   -0.0929091    -0.704182     0.696572    -0.137534     0.163312   -0.0296085    -0.986130
     153  1.76263e+15  1.11503e+15  7.76795e+14    -0.151129    0.0205461     0.988301     0.373373    -0.924537    0.0763160    -0.915288    -0.380538    -0.132053
     162  1.70193e+15  8.73807e+14  6.18563e+14     0.347831    -0.935003    0.0691614   -0.0972627    -0.109355    -0.989233     0.932499     0.337359    -0.128978
     186  1.83046e+15  7.78942e+14  5.55429e+14     0.662538     0.130249     0.737617     0.666000     0.348202    -0.659697    -0.342765     0.928327     0.143951
     177  1.36746e+15  9.76001e+14  6.55425e+14    -0.715439     0.181982     0.674559    -0.630960    -0.582934    -0.511935    -0.300061     0.791878    -0.531877
     223  1.47004e+15  3.68805e+14  2.52136e+14    0.0521487     0.499438     0.864778    -0.655475     0.670432    -0.347669    -0.753414    -0.548710     0.362331
