1.0798173031e-06,3.9408476816e-07,-2.58067769802e-06,7.16460331672e-07,-3.6562909442e-09
1.09970053859e-06,2.96717184037e-07,-2.64941263992e-06,6.83119352595e-07,-9.82462184549e-09
1.1200943133e-06,1.92194909386e-07,-2.71584858988e-06,6.36268061381e-07,-1.67130747475e-08
1.14101456976e-06,8.02877585211e-08,-2.77944275589e-06,5.76208657655e-07,-2.25264382451e-08
1.16247777552e-06,-3.92114235127e-08,-2.83960217917e-06,5.03123507186e-07,-2.92158838181e-08
1.18450092368e-06,-1.66481055067e-07,-2.89568184481e-06,4.17140507723e-07,-3.4871259382e-08
1.20710152947e-06,-3.01664453909e-07,-2.94698314741e-06,3.18349255914e-07,-4.14637949169e-08
1.23029761295e-06,-4.4486278883e-07,-2.99275281999e-06,2.0681594246e-07,-4.70196054812e-08
1.25410768127e-06,-5.96127328477e-07,-3.03218242635e-06,8.25899676332e-08,-5.35597408076e-08
1.27855068608e-06,-7.55450981868e-07,-3.06440856774e-06,-5.42888927013e-08,-5.90386805697e-08
1.30364597402e-06,-9.2275913625e-07,-3.08851392651e-06,-2.03785769592e-07,-6.55460944433e-08
1.32941321435e-06,-1.09789981765e-06,-3.10352931701e-06,-3.65865302694e-07,-7.09429415339e-08
1.35587230148e-06,-1.2806332242e-06,-3.10843691349e-06,-5.4048713248e-07,-7.74200430578e-08
1.38304322468e-06,-1.47062070083e-06,-3.10217484165e-06,-7.2760069793e-07,-8.27116605911e-08
1.41094590667e-06,-1.66741326338e-06,-3.08364332046e-06,-9.27140369225e-07,-8.9141878509e-08
1.43959999195e-06,-1.8704398081e-06,-3.05171256854e-06,-1.13901987516e-06,-9.42837891996e-08
1.46902458055e-06,-2.07899519056e-06,-3.00523267641e-06,-1.36312681503e-06,-1.00631360942e-07
1.49923789923e-06,-2.29222840073e-06,-2.94304564613e-06,-1.59931644605e-06,-1.0555406112e-07
1.53025689462e-06,-2.50913111323e-06,-2.86399979571e-06,-1.84740545987e-06,-1.11764770334e-07
1.56209673012e-06,-2.72852694081e-06,-2.76696671697e-06,-2.10716498155e-06,-1.16370217299e-07
1.59477018334e-06,-2.94906179995e-06,-2.65086091696e-06,-2.37831358079e-06,-1.22371145796e-07
1.62828691205e-06,-3.16919583581e-06,-2.51466227622e-06,-2.66050943454e-06,-1.26526809034e-07
1.662652575e-06,-3.38719743131e-06,-2.3574413787e-06,-2.95334252657e-06,-1.32221004393e-07
1.69786780232e-06,-3.6011398927e-06,-2.17838767988e-06,-3.2563262188e-06,-1.35766964039e-07
1.73392697041e-06,-3.80890145982e-06,-1.976840445e-06,-3.56888857976e-06,-1.41038740858e-07
1.77081678491e-06,-4.00816934147e-06,-1.75232222273e-06,-3.89036347484e-06,-1.43750709146e-07
1.80851464998e-06,-4.19644852676e-06,-1.50457451715e-06,-4.21998169862e-06,-1.48500919953e-07
1.84698681188e-06,-4.37107614693e-06,-1.23359516055e-06,-4.55686164813e-06,-1.50093686034e-07
1.8861862796e-06,-4.52924216344e-06,-9.39676703499e-07,-4.90000053633e-06,-1.54227937544e-07
1.92605053172e-06,-4.6680171366e-06,-6.23444933092e-07,-5.24826565897e-06,-1.54280222523e-07
1.96649904104e-06,-4.78438775074e-06,-2.85896402248e-07,-5.60038686289e-06,-1.58100815049e-07
2.00743065907e-06,-4.87530066658e-06,7.15663891261e-08,-5.95494907314e-06,-1.56275512292e-07
2.04872094596e-06,-4.93771506821e-06,4.47103784274e-07,-6.31038628555e-06,-1.60511535257e-07
2.09021955332e-06,-4.96866402589e-06,8.38413604774e-07,-6.66498358671e-06,-1.55571125695e-07
2.13174780233e-06,-4.96532444455e-06,1.24271373096e-06,-7.01686447657e-06,-1.53618600495e-07
2.17309665672e-06,-4.92509491001e-06,1.65673493221e-06,-7.36400376327e-06,-1.47898192693e-07
2.2140253024e-06,-4.84568021915e-06,2.07672633696e-06,-7.70423301518e-06,-1.5155228924e-07
2.25426061503e-06,-4.72518070327e-06,2.49847595246e-06,-8.03526763222e-06,-1.41789359535e-07
2.29349778185e-06,-4.56218376636e-06,2.91734844299e-06,-8.35464444736e-06,-1.31462089849e-07
2.33140237657e-06,-4.35585426377e-06,3.32834201418e-06,-8.65987255138e-06,-1.32625062846e-07
2.36761413405e-06,-4.1060196212e-06,3.72616560451e-06,-8.94837553682e-06,-1.24082632518e-07
2.40175264032e-06,-3.81324490989e-06,4.10533666461e-06,-9.21754708883e-06,-1.12847198082e-07
2.43347104507e-06,-3.47889268515e-06,4.46029861011e-06,-9.46484155747e-06,-9.68692809346e-08
2.46228100639e-06,-3.1051622045e-06,4.78555557293e-06,-9.68769926011e-06,-9.17827676436e-08
2.4878418564e-06,-2.69510298365e-06,5.0758204903e-06,-9.88378377202e-06,-8.8211097683e-08
